k,Mean MSE,Mean MAE,Mean R²,Validation Mean MSE,Validation Mean MAE,Validation Mean R²,Test Mean MSE,Test Mean MAE,Test Mean R²
3000,1152.2226508960389,25.803142748380964,0.9801198097697476,1261.950285259046,20.494014438829925,0.9850447146516097,19.88078277989438,915.2379728618421,0.9874691869083204
5000,1069.1145728902613,23.526829060087813,0.9859994897182952,652.5088787078857,14.774901330471039,0.9918611869215965,15.663964450359344,1017.4257111549377,0.9908173009753227
